Longitud de onda [nm];Intensidad
7.038662109e+02;1.863897219e-02
7.040997925e+02;2.036094107e-02
7.043333740e+02;2.124883048e-02
7.045668945e+02;1.936542802e-02
7.048004761e+02;1.815466769e-02
7.050341187e+02;1.845063083e-02
7.052677002e+02;1.995735429e-02
7.055012817e+02;1.804704405e-02
7.057349243e+02;1.748202369e-02
7.059685669e+02;1.834300905e-02
7.062022095e+02;1.732058823e-02
7.064358521e+02;1.718606055e-02
7.066694946e+02;2.001116611e-02
7.069031982e+02;1.947304979e-02
7.071368408e+02;1.793942228e-02
7.073705444e+02;1.858516037e-02
7.076042480e+02;1.780489273e-02
7.078379517e+02;1.941923983e-02
7.080717163e+02;2.028022334e-02
7.083054199e+02;1.834300905e-02
7.085391846e+02;1.823538542e-02
7.087728882e+02;1.740130596e-02
7.090066528e+02;1.858516037e-02
7.092404785e+02;1.793942228e-02
7.094742432e+02;1.694390737e-02
7.097080078e+02;1.444167178e-02
7.099418335e+02;1.656722650e-02
7.101756592e+02;1.788561046e-02
7.104094849e+02;1.756274141e-02
7.106433105e+02;1.610982977e-02
7.108771362e+02;1.608292386e-02
7.111109619e+02;1.740130596e-02
7.113448486e+02;1.637888700e-02
7.115787354e+02;1.686319150e-02
7.118126221e+02;1.613673568e-02
7.120465088e+02;1.344615780e-02
7.122803955e+02;1.621745154e-02
7.125143433e+02;1.742821187e-02
7.127482300e+02;1.613673568e-02
7.129821777e+02;1.613673568e-02
7.132161255e+02;1.570624299e-02
7.134500732e+02;1.546409074e-02
7.136840210e+02;1.689009741e-02
7.139180298e+02;1.298876014e-02
7.141519775e+02;1.627126336e-02
7.143859863e+02;1.624435745e-02
7.146199951e+02;1.898874715e-02
7.148540039e+02;1.624435745e-02
7.150880127e+02;1.406499092e-02
7.153220215e+02;1.514122169e-02
7.155560913e+02;1.718606055e-02
7.157901611e+02;1.296185423e-02
7.160242310e+02;1.247755066e-02
7.162583008e+02;1.298876014e-02
7.164923706e+02;1.487216353e-02
7.167264404e+02;1.387665048e-02
7.169605713e+02;1.489906944e-02
7.171947021e+02;1.169728301e-02
7.174287720e+02;1.632507518e-02
7.176629028e+02;1.288113743e-02
7.178970947e+02;1.296185423e-02
7.181312256e+02;1.409189682e-02
7.183653564e+02;1.363449823e-02
7.185995483e+02;1.387665048e-02
7.188337402e+02;1.511431579e-02
7.190679321e+02;1.263898518e-02
7.193021240e+02;1.506050397e-02
7.195363159e+02;1.280041970e-02
7.197705688e+02;1.497978717e-02
7.200048218e+02;1.290804241e-02
7.202390137e+02;1.242373884e-02
7.204732666e+02;1.140131988e-02
7.207075806e+02;1.126679126e-02
7.209418335e+02;1.269279700e-02
7.211760864e+02;1.349996962e-02
7.214104004e+02;1.115916763e-02
7.216447144e+02;1.290804241e-02
7.218790283e+02;1.234302204e-02
7.221133423e+02;1.487216353e-02
7.223476563e+02;1.000222005e-02
7.225820313e+02;1.148203667e-02
7.228163452e+02;1.285423152e-02
7.230507202e+02;1.290804241e-02
7.232850952e+02;1.078248676e-02
7.235194702e+02;1.140131988e-02
7.237538452e+02;9.248858318e-03
7.239882813e+02;1.035199501e-02
7.242226563e+02;9.867690504e-03
7.244570923e+02;1.019056048e-02
7.246915283e+02;9.383386932e-03
7.249259644e+02;1.231611613e-02
7.251604004e+02;8.818365633e-03
7.253948975e+02;1.097082719e-02
7.256293335e+02;1.091701631e-02
7.258638306e+02;9.760067798e-03
7.260983276e+02;9.141234681e-03
7.263328247e+02;1.132060215e-02
7.265673218e+02;1.037890092e-02
7.268018188e+02;9.517915547e-03
7.270363770e+02;8.495496586e-03
7.272709351e+02;1.115916763e-02
7.275054321e+02;1.029818319e-02
7.277399902e+02;9.571727365e-03
7.279746094e+02;7.930475287e-03
7.282091675e+02;9.652445093e-03
7.284437256e+02;9.625539184e-03
7.286783447e+02;1.177800074e-02
7.289129639e+02;7.688323501e-03
7.291475830e+02;1.091701631e-02
7.293822021e+02;7.715229411e-03
7.296168213e+02;1.013674866e-02
7.298515015e+02;1.062105224e-02
7.300861206e+02;9.625539184e-03
7.303208008e+02;8.334062062e-03
7.305554810e+02;1.078248676e-02
7.307901611e+02;9.571727365e-03
7.310248413e+02;9.625539184e-03
7.312595825e+02;8.414779790e-03
7.314942627e+02;9.141234681e-03
7.317290039e+02;8.360967971e-03
7.319637451e+02;7.365454454e-03
7.321984863e+02;7.150208112e-03
7.324332275e+02;9.598633274e-03
7.326680298e+02;6.854244508e-03
7.329027710e+02;8.495496586e-03
7.331375732e+02;6.450658198e-03
7.333723755e+02;7.742135320e-03
7.336071777e+02;7.069490850e-03
7.338419800e+02;7.419265807e-03
7.340767822e+02;7.069490850e-03
7.343116455e+02;7.930475287e-03
7.345465088e+02;8.172627538e-03
7.347813110e+02;8.764554746e-03
7.350161743e+02;6.692809984e-03
7.352510986e+02;9.867690504e-03
7.354859619e+02;6.908056326e-03
7.357208252e+02;6.477564108e-03
7.359557495e+02;5.078463815e-03
7.361906738e+02;7.580700330e-03
7.364255981e+02;5.239898339e-03
7.366605225e+02;7.365454454e-03
7.368954468e+02;4.701782949e-03
7.371304321e+02;5.374427419e-03
7.373653564e+02;3.571740817e-03
7.376003418e+02;4.997746553e-03
7.378353271e+02;5.455144681e-03
7.380703125e+02;7.580700330e-03
7.383052979e+02;5.105369724e-03
7.385402832e+02;7.957381196e-03
7.387753296e+02;6.262317766e-03
7.390103760e+02;5.939448718e-03
7.392454224e+02;6.100883242e-03
7.394804688e+02;5.697296467e-03
7.397155151e+02;5.562767852e-03
7.399505615e+02;8.118815720e-03
7.401856689e+02;6.396846846e-03
7.404207153e+02;8.307156153e-03
7.406558228e+02;5.482050590e-03
7.408909302e+02;4.271290731e-03
7.411260376e+02;2.872190904e-03
7.413611450e+02;7.607606240e-03
7.415963135e+02;4.271290731e-03
7.418314819e+02;6.020165980e-03
7.420665894e+02;4.459631164e-03
7.423017578e+02;4.917029291e-03
7.425369263e+02;4.755594768e-03
7.427721558e+02;5.535861943e-03
7.430073242e+02;2.764567733e-03
7.432425537e+02;4.002233036e-03
7.434777222e+02;3.168154275e-03
7.437129517e+02;5.266804248e-03
7.439481812e+02;3.975327592e-03
7.441834106e+02;4.997746553e-03
7.444187012e+02;2.952908166e-03
7.446539307e+02;6.773527246e-03
7.448892212e+02;4.082950298e-03
7.451245117e+02;4.997746553e-03
7.453598022e+02;3.544835141e-03
7.455950928e+02;8.145721629e-03
7.458303833e+02;4.298196640e-03
7.460657349e+02;4.621065687e-03
7.463010254e+02;4.352007993e-03
7.465363770e+02;6.719715893e-03
7.467717285e+02;5.132275634e-03
7.470070801e+02;5.347521510e-03
7.472424316e+02;5.993260071e-03
7.474778442e+02;3.813892836e-03
7.477131958e+02;2.549321624e-03
7.479486084e+02;3.437211970e-03
7.481840210e+02;6.121062324e-04
7.484194336e+02;4.647971597e-03
7.486548462e+02;4.567254335e-03
7.488903198e+02;2.145735081e-03
7.491257324e+02;3.786986927e-03
7.493612061e+02;2.710756147e-03
7.495966797e+02;2.038111910e-03
7.498321533e+02;4.890123382e-03
7.500676270e+02;1.822865917e-03
7.503031006e+02;3.786986927e-03
7.505386353e+02;4.863217939e-03
7.507741089e+02;4.271290731e-03
7.510096436e+02;2.845284995e-03
7.512451782e+02;5.582947051e-04
7.514807129e+02;3.840798512e-03
7.517162476e+02;1.096410095e-03
7.519518433e+02;2.576227300e-03
7.521873779e+02;7.466350798e-04
7.524229736e+02;2.818379318e-03
7.526585693e+02;2.683850471e-03
7.528941650e+02;2.656944795e-03
7.531297607e+02;2.603133209e-03
7.533653564e+02;4.352007993e-03
7.536010132e+02;2.522415947e-03
7.538366089e+02;1.230938942e-03
7.540722656e+02;4.775774141e-04
7.543079224e+02;-1.681610593e-04
7.545435791e+02;3.733175574e-03
7.547792969e+02;4.163668025e-03
7.550149536e+02;2.091923496e-03
7.552506714e+02;2.979813842e-03
7.554863281e+02;3.437211970e-03
7.557220459e+02;1.499996637e-03
7.559577637e+02;9.349754546e-04
7.561935425e+02;4.782500677e-03
7.564292603e+02;1.849771594e-03
7.566650391e+02;2.522415947e-03
7.569007568e+02;5.313889706e-04
7.571365356e+02;2.630038885e-03
7.573723145e+02;7.735408726e-04
7.576080933e+02;-4.372187541e-04
7.578439331e+02;1.688337070e-03
7.580797119e+02;3.921515774e-03
7.583155518e+02;2.892370103e-04
7.585513306e+02;2.414792776e-03
7.587871704e+02;1.150221680e-03
7.590230103e+02;1.930488972e-03
7.592589111e+02;-5.179360742e-04
7.594947510e+02;-6.726442280e-06
7.597306519e+02;3.430485667e-04
7.599664917e+02;1.069504302e-03
7.602023926e+02;1.278023992e-04
7.604382935e+02;3.060531337e-03
7.606741943e+02;-1.486543799e-03
7.609101563e+02;9.080697200e-04
7.611460571e+02;3.699543304e-04
7.613820190e+02;2.011206234e-03
7.616179810e+02;2.065017819e-03
7.618539429e+02;-2.757841430e-04
7.620899048e+02;-1.109862933e-03
7.623258667e+02;9.080697200e-04
7.625618896e+02;3.968600940e-04
7.627978516e+02;2.307169605e-03
7.630338745e+02;1.661431277e-03
7.632698975e+02;3.114342690e-03
7.635059204e+02;-9.753341437e-04
7.637419434e+02;5.852004979e-04
7.639779663e+02;1.123315888e-03
7.642140503e+02;7.399086462e-05
7.644501343e+02;1.499996637e-03
7.646861572e+02;3.033625428e-03
7.649222412e+02;-4.103129904e-04
7.651583252e+02;3.652458079e-03
7.653944702e+02;1.177127357e-03
7.656305542e+02;-5.179360742e-04
7.658666992e+02;1.742148539e-03
7.661028442e+02;2.845284995e-03
7.663389282e+02;-3.026899067e-04
7.665750732e+02;1.150221680e-03
7.668112793e+02;3.699543304e-04
7.670474243e+02;-1.432732213e-03
7.672836304e+02;7.197293453e-04
7.675197754e+02;1.984300558e-03
7.677559814e+02;1.446185051e-03
7.679921875e+02;1.499996637e-03
7.682283936e+02;9.887870401e-04
7.684645996e+02;2.199546667e-03
7.687008667e+02;-3.363221185e-05
7.689371338e+02;2.253358252e-03
7.691733398e+02;-8.946168236e-04
7.694096069e+02;3.275777446e-03
7.696458740e+02;-8.946168236e-04
7.698821411e+02;8.542581927e-04
7.701184692e+02;-1.681610593e-04
7.703547363e+02;1.338561997e-03
7.705910645e+02;4.708509732e-05
7.708273926e+02;1.177127357e-03
7.710637207e+02;-1.755601494e-03
7.713000488e+02;2.085197048e-04
7.715363770e+02;-5.179360742e-04
7.717727661e+02;1.661431277e-03
7.720090942e+02;2.354254830e-04
7.722454834e+02;3.329589032e-03
7.724818726e+02;2.549321624e-03
7.727182617e+02;-3.834071977e-04
7.729546509e+02;-1.681610593e-04
7.731911011e+02;-1.405826421e-03
7.734274902e+02;1.930488972e-03
7.736639404e+02;6.928235525e-04
7.739003906e+02;-2.488783794e-04
7.741367798e+02;5.313889706e-04
7.743732910e+02;-1.863224548e-03
7.746097412e+02;1.392373582e-03
7.748461914e+02;1.446185051e-03
7.750827026e+02;8.542581927e-04
7.753192139e+02;1.278023992e-04
7.755557251e+02;-1.136768726e-03
7.757922363e+02;-1.109862933e-03
7.760287476e+02;7.399086462e-05
7.762652588e+02;-5.448418087e-04
7.765018311e+02;9.618812473e-04
7.767383423e+02;2.387887100e-03
7.769749146e+02;8.004466072e-04
7.772114868e+02;7.735408726e-04
7.774480591e+02;-1.997753279e-03
7.776846313e+02;9.618812473e-04
7.779212646e+02;-8.946168236e-04
7.781578369e+02;-2.239905298e-03
7.783944702e+02;4.775774141e-04
7.786311035e+02;-9.484283510e-04
7.788677368e+02;3.114342690e-03
7.791043701e+02;2.623312466e-04
7.793410645e+02;2.065017819e-03
7.795776978e+02;-1.950668229e-04
7.798143921e+02;9.080697200e-04
7.800510254e+02;-4.910302814e-04
7.802877197e+02;2.085197048e-04
7.805244141e+02;-1.890130341e-03
7.807611694e+02;1.715242746e-03
7.809978638e+02;-4.910302814e-04
7.812346191e+02;-5.179360742e-04
7.814713135e+02;2.623312466e-04
7.817080688e+02;-4.910302814e-04
7.819448242e+02;-8.946168236e-04
7.821815796e+02;-3.834071977e-04
7.824183960e+02;-8.946168236e-04
7.826551514e+02;-1.217486104e-03
7.828919678e+02;-4.372187541e-04
7.831287231e+02;1.547081774e-04
7.833655396e+02;-1.950668229e-04
7.836023560e+02;-1.143495174e-04
7.838392334e+02;9.080697200e-04
7.840760498e+02;-1.002239878e-03
7.843128662e+02;-7.062764489e-04
7.845497437e+02;1.230938942e-03
7.847866211e+02;-7.331822417e-04
7.850234985e+02;-2.186093712e-03
7.852603760e+02;-9.484283510e-04
7.854972534e+02;1.499996637e-03
7.857341919e+02;-3.834071977e-04
7.859710693e+02;2.872190904e-03
7.862080078e+02;-1.681610593e-04
7.864449463e+02;-2.488783794e-04
7.866818848e+02;7.466350798e-04
7.869188232e+02;-1.809412963e-03
7.871557617e+02;-1.970847603e-03
7.873927612e+02;-8.744375373e-05
7.876296997e+02;-2.455151407e-03
7.878666992e+02;5.582947051e-04
7.881036987e+02;-2.347528469e-03
7.883406982e+02;-2.212999621e-03
7.885776978e+02;-1.917036017e-03
7.888147583e+02;-6.255591288e-04
7.890517578e+02;8.004466072e-04
7.892888184e+02;-3.295956703e-04
7.895258789e+02;-8.744375373e-05
7.897629395e+02;8.004466072e-04
7.900000000e+02;-3.289230401e-03
7.902370605e+02;2.085197048e-04
7.904741821e+02;-4.103129904e-04
7.907112427e+02;-1.621072646e-03
7.909483643e+02;-1.755601494e-03
7.911854858e+02;-1.029145671e-03
7.914226074e+02;-2.219726011e-04
7.916597290e+02;-4.910302814e-04
7.918968506e+02;-7.062764489e-04
7.921340332e+02;3.968600940e-04
7.923712158e+02;7.399086462e-05
7.926083374e+02;4.237658577e-04
7.928455200e+02;-2.488783794e-04
7.930827026e+02;-9.215226164e-04
7.933199463e+02;-7.062764489e-04
7.935571289e+02;1.822865917e-03
7.937943115e+02;-1.190580311e-03
7.940315552e+02;-4.910302814e-04
7.942687988e+02;-2.159188036e-03
7.945060425e+02;2.623312466e-04
7.947432861e+02;-2.643491840e-03
7.949805298e+02;8.273523999e-04
7.952178345e+02;-1.970847603e-03
7.954550781e+02;1.499996637e-03
7.956923828e+02;-2.186093712e-03
7.959296875e+02;-1.002239878e-03
7.961669922e+02;-1.405826421e-03
7.964042969e+02;2.623312466e-04
7.966416016e+02;2.354254830e-04
7.968789673e+02;5.313889706e-04
7.971162720e+02;-8.946168236e-04
7.973536377e+02;-1.378920628e-03
7.975910034e+02;-2.105376450e-03
7.978283691e+02;5.313889706e-04
7.980657349e+02;-1.540355268e-03
7.983031616e+02;1.547081774e-04
7.985405273e+02;-1.109862933e-03
7.987779541e+02;-9.753341437e-04
7.990153809e+02;-1.863224548e-03
7.992528076e+02;7.399086462e-05
7.994902344e+02;-1.970847603e-03
7.997276611e+02;-2.186093712e-03
7.999650879e+02;3.161428031e-04
8.002025757e+02;-1.352014951e-03
8.004400635e+02;4.708509732e-05
8.006774902e+02;-1.002239878e-03
8.009149780e+02;-1.082957257e-03
8.011525269e+02;1.580713899e-03
8.013900146e+02;-1.943941810e-03
8.016275024e+02;-6.793706561e-04
8.018650513e+02;-1.352014951e-03
8.021026001e+02;7.466350798e-04
8.023400879e+02;-9.753341437e-04
8.025776367e+02;1.769054332e-03
8.028152466e+02;2.354254830e-04
8.030527954e+02;-6.793706561e-04
8.032903442e+02;-1.540355268e-03
8.035279541e+02;-7.331822417e-04
8.037655640e+02;1.257844735e-03
8.040031738e+02;-4.641245177e-04
8.042407837e+02;-5.179360742e-04
8.044783936e+02;5.044831778e-04
8.047160034e+02;-1.412552956e-04
8.049536743e+02;2.038111910e-03
8.051912842e+02;-7.869937690e-04
8.054289551e+02;-3.834071977e-04
8.056666260e+02;3.161428031e-04
8.059042969e+02;1.715242746e-03
8.061420288e+02;-6.793706561e-04
8.063796997e+02;1.123315888e-03
8.066173706e+02;3.430485667e-04
8.068551025e+02;3.968600940e-04
8.070928345e+02;-1.917036017e-03
8.073305664e+02;-2.266810974e-03
8.075682983e+02;3.430485667e-04
8.078060303e+02;-5.717476015e-04
8.080438232e+02;-1.029145671e-03
8.082815552e+02;1.365467790e-03
8.085193481e+02;4.237658577e-04
8.087571411e+02;-1.217486104e-03
8.089949341e+02;-2.757841430e-04
8.092327271e+02;7.399086462e-05
8.094705200e+02;-1.681610593e-04
8.097083740e+02;-2.051564865e-03
8.099461670e+02;-1.163674518e-03
8.101840210e+02;-9.484283510e-04
8.104218750e+02;-1.082957257e-03
8.106597290e+02;-1.540355268e-03
8.108975830e+02;-8.138995036e-04
8.111354370e+02;-6.726442280e-06
8.113733521e+02;1.365467790e-03
8.116112671e+02;1.499996637e-03
8.118491211e+02;-1.217486104e-03
8.120870361e+02;-9.215226164e-04
8.123249512e+02;-2.757841430e-04
8.125628662e+02;-5.448418087e-04
8.128008423e+02;7.399086462e-05
8.130387573e+02;-7.869937690e-04
8.132767334e+02;-3.363221185e-05
8.135147095e+02;2.892370103e-04
8.137526855e+02;-1.217486104e-03
8.139906616e+02;-8.138995036e-04
8.142286377e+02;-2.757841430e-04
8.144666138e+02;-5.179360742e-04
8.147046509e+02;5.044831778e-04
8.149426270e+02;2.354254830e-04
8.151806641e+02;-3.295956703e-04
8.154187012e+02;-5.986533943e-04
8.156567383e+02;4.775774141e-04
8.158948364e+02;-1.567261061e-03
8.161328735e+02;1.042598509e-03
8.163709106e+02;-2.757841430e-04
8.166090088e+02;-3.565014340e-04
8.168471069e+02;-1.809412963e-03
8.170852051e+02;4.237658577e-04
8.173233032e+02;-3.565014340e-04
8.175614014e+02;-6.255591288e-04
8.177995605e+02;-1.432732213e-03
8.180376587e+02;6.659178180e-04
8.182758179e+02;-1.674884115e-03
8.185139771e+02;-3.295956703e-04
8.187521362e+02;-1.755601494e-03
8.189902954e+02;-1.163674518e-03
8.192284546e+02;-8.946168236e-04
8.194666748e+02;-9.753341437e-04
8.197048340e+02;-1.109862933e-03
8.199430542e+02;7.466350798e-04
8.201812744e+02;-9.753341437e-04
8.204194946e+02;-1.029145671e-03
8.206577148e+02;-1.217486104e-03
8.208959351e+02;1.284750528e-03
8.211342163e+02;-1.681610593e-04
8.213724365e+02;-1.674884115e-03
8.216107178e+02;-8.744375373e-05
8.218489990e+02;1.816139411e-04
8.220872803e+02;-9.753341437e-04
8.223255615e+02;7.466350798e-04
8.225638428e+02;-1.405826421e-03
8.228021851e+02;1.661431277e-03
8.230404663e+02;-1.728695701e-03
8.232788086e+02;-7.331822417e-04
8.235171509e+02;-6.793706561e-04
8.237554932e+02;-1.836318756e-03
8.239938354e+02;-1.540355268e-03
8.242321777e+02;1.473090844e-03
8.244705811e+02;-2.159188036e-03
8.247089233e+02;-2.132282127e-03
8.249473267e+02;-8.408052963e-04
8.251857300e+02;-5.986533943e-04
8.254241333e+02;7.466350798e-04
8.256625366e+02;3.430485667e-04
8.259009399e+02;-1.486543799e-03
8.261394043e+02;1.042598509e-03
8.263778076e+02;-3.565014340e-04
8.266162720e+02;-2.219726011e-04
8.268547363e+02;-2.024659188e-03
8.270932007e+02;1.096410095e-03
8.273316650e+02;-1.459638006e-03
8.275701904e+02;-1.056051464e-03
8.278086548e+02;-1.917036017e-03
8.280471802e+02;-1.109862933e-03
8.282856445e+02;-6.793706561e-04
8.285241699e+02;3.430485667e-04
8.287626953e+02;-1.082957257e-03
8.290012207e+02;-2.219726011e-04
8.292398071e+02;-1.863224548e-03
8.294783325e+02;-2.757841430e-04
8.297169189e+02;-1.782507170e-03
8.299555054e+02;-1.459638006e-03
8.301940308e+02;-3.026899067e-04
8.304326782e+02;9.349754546e-04
8.306712646e+02;-1.621072646e-03
8.309098511e+02;-5.179360742e-04
8.311484375e+02;-5.986533943e-04
8.313870850e+02;-3.363221185e-05
8.316257324e+02;-2.105376450e-03
8.318643799e+02;-6.053797915e-05
8.321030273e+02;-1.681610593e-04
8.323416748e+02;-2.219726011e-04
8.325803223e+02;-5.717476015e-04
8.328190308e+02;-2.078470774e-03
8.330576782e+02;-2.562774578e-03
8.332963867e+02;-1.647978323e-03
8.335350952e+02;-2.078470774e-03
8.337738037e+02;5.852004979e-04
8.340125122e+02;-1.056051464e-03
8.342512207e+02;-2.482057316e-03
8.344899902e+02;-1.143495174e-04
8.347287598e+02;-2.219726011e-04
8.349674683e+02;-1.271297573e-03
8.352062378e+02;1.499996637e-03
8.354450073e+02;-1.217486104e-03
8.356837769e+02;8.004466072e-04
8.359226074e+02;-9.484283510e-04
8.361613770e+02;9.349754546e-04
8.364002075e+02;-2.697303426e-03
8.366389771e+02;1.177127357e-03
8.368778076e+02;-1.163674518e-03
8.371166382e+02;2.354254830e-04
8.373554688e+02;-1.917036017e-03
8.375943604e+02;-1.647978323e-03
8.378331909e+02;-6.793706561e-04
8.380720825e+02;1.311656204e-03
8.383109741e+02;-1.681610593e-04
8.385498047e+02;-1.056051464e-03
8.387886963e+02;1.015692833e-03
8.390276489e+02;-1.701789908e-03
8.392665405e+02;2.892370103e-04
8.395054321e+02;-2.697303426e-03
8.397443848e+02;-1.997753279e-03
8.399833374e+02;6.928235525e-04
8.402222290e+02;-1.943941810e-03
8.404611816e+02;-1.567261061e-03
8.407001953e+02;4.237658577e-04
8.409391479e+02;-5.179360742e-04
8.411781006e+02;-1.917036017e-03
8.414171143e+02;1.278023992e-04
8.416560669e+02;-1.782507170e-03
8.418950806e+02;-3.020172706e-03
8.421340942e+02;-2.024659188e-03
8.423731079e+02;-6.255591288e-04
8.426121826e+02;-2.212999621e-03
8.428511963e+02;1.547081774e-04
8.430902710e+02;1.096410095e-03
8.433292847e+02;-1.190580311e-03
8.435683594e+02;2.017932638e-05
8.438074341e+02;9.618812473e-04
8.440465088e+02;1.123315888e-03
8.442855835e+02;6.121062324e-04
8.445247192e+02;-1.701789908e-03
8.447637939e+02;-1.190580311e-03
8.450029297e+02;-1.755601494e-03
8.452420654e+02;5.313889706e-04
8.454812012e+02;-1.970847603e-03
8.457203369e+02;1.257844735e-03
8.459594727e+02;-2.401339822e-03
8.461986694e+02;3.430485667e-04
8.464378052e+02;-1.056051464e-03
8.466770020e+02;-4.372187541e-04
8.469161377e+02;-6.053797915e-05
8.471553345e+02;-1.244391780e-03
8.473945313e+02;-2.078470774e-03
8.476337891e+02;7.466350798e-04
8.478729858e+02;-2.078470774e-03
8.481122437e+02;2.307169605e-03
8.483514404e+02;-1.190580311e-03
8.485906982e+02;-7.062764489e-04
8.488299561e+02;-6.793706561e-04
8.490692139e+02;-1.755601494e-03
8.493084717e+02;-1.082957257e-03
8.495477295e+02;1.123315888e-03
8.497870483e+02;-2.212999621e-03
8.500263062e+02;1.446185051e-03
8.502656250e+02;-1.674884115e-03
8.505049438e+02;1.849771594e-03
8.507442627e+02;-3.639005357e-03
8.509835815e+02;-6.524649216e-04
8.512229614e+02;-5.448418087e-04
8.514622803e+02;2.017932638e-05
8.517016602e+02;-3.834071977e-04
8.519409790e+02;-1.459638006e-03
8.521803589e+02;-1.056051464e-03
8.524197388e+02;-4.372187541e-04
8.526591187e+02;-3.073984059e-03
8.528985596e+02;-1.244391780e-03
8.531379395e+02;-1.109862933e-03
8.533773804e+02;-3.363221185e-05
8.536167603e+02;-7.869937690e-04
8.538562012e+02;1.547081774e-04
8.540956421e+02;-1.728695701e-03
8.543350830e+02;-9.484283510e-04
8.545745239e+02;-1.863224548e-03
8.548140259e+02;8.273523999e-04
8.550534668e+02;-2.347528469e-03
8.552929688e+02;-1.701789908e-03
8.555324707e+02;-9.753341437e-04
8.557719727e+02;4.775774141e-04
8.560114746e+02;2.354254830e-04
8.562509766e+02;1.547081774e-04
8.564904785e+02;-9.484283510e-04
8.567300415e+02;-9.753341437e-04
8.569695435e+02;-1.647978323e-03
8.572091064e+02;-1.143495174e-04
8.574486694e+02;-1.943941810e-03
8.576882324e+02;-1.621072646e-03
8.579277954e+02;-1.143495174e-04
8.581674194e+02;-3.295956703e-04
8.584069824e+02;-2.508962993e-03
8.586466064e+02;-1.405826421e-03
8.588861694e+02;-1.836318756e-03
8.591257935e+02;3.161428031e-04
8.593654175e+02;-5.448418087e-04
8.596051025e+02;-8.138995036e-04
8.598447266e+02;-2.293716883e-03
8.600843506e+02;1.278023992e-04
8.603240356e+02;-1.056051464e-03
8.605636597e+02;-1.325109159e-03
8.608033447e+02;7.735408726e-04
8.610430298e+02;2.892370103e-04
8.612827148e+02;-1.217486104e-03
8.615224609e+02;-9.215226164e-04
8.617621460e+02;-3.565014340e-04
8.620018921e+02;3.968600940e-04
8.622415771e+02;-1.459638006e-03
8.624813232e+02;1.069504302e-03
8.627210693e+02;-1.002239878e-03
8.629608154e+02;1.984300558e-03
8.632005615e+02;-1.540355268e-03
8.634403687e+02;-6.053797915e-05
8.636801147e+02;-1.298203366e-03
8.639199219e+02;-2.051564865e-03
8.641596680e+02;-8.138995036e-04
8.643994751e+02;-1.863224548e-03
8.646392822e+02;-1.594166853e-03
8.648790894e+02;4.708509732e-05
8.651189575e+02;-1.352014951e-03
8.653587646e+02;5.044831778e-04
8.655986328e+02;-4.641245177e-04
8.658385010e+02;-1.082957257e-03
8.660783081e+02;-1.271297573e-03
8.663181763e+02;9.349754546e-04
8.665580444e+02;-2.078470774e-03
8.667979736e+02;-1.513449475e-03
8.670378418e+02;-1.378920628e-03
8.672777710e+02;2.360981191e-03
8.675176392e+02;-1.728695701e-03
8.677575684e+02;-1.109862933e-03
8.679974976e+02;-9.215226164e-04
8.682374268e+02;6.928235525e-04
8.684773560e+02;-2.293716883e-03
8.687173462e+02;8.811639273e-04
8.689572754e+02;-1.217486104e-03
8.691972656e+02;2.085197048e-04
8.694372559e+02;-4.372187541e-04
8.696771851e+02;-1.459638006e-03
8.699171753e+02;-7.600879762e-04
8.701572266e+02;2.038111910e-03
8.703972168e+02;-4.372187541e-04
8.706372070e+02;1.015692833e-03
8.708772583e+02;4.237658577e-04
8.711173096e+02;2.623312466e-04
8.713572998e+02;-1.809412963e-03
8.715973511e+02;-7.062764489e-04
8.718374634e+02;7.399086462e-05
8.720775146e+02;-1.244391780e-03
8.723175659e+02;9.618812473e-04
8.725576782e+02;-1.405826421e-03
8.727977295e+02;1.876677386e-03
8.730378418e+02;-3.565014340e-04
8.732779541e+02;2.623312466e-04
8.735180664e+02;1.008966356e-04
8.737581787e+02;-3.565014340e-04
8.739983521e+02;-7.331822417e-04
8.742384644e+02;-4.103129904e-04
8.744786377e+02;-2.078470774e-03
8.747187500e+02;-1.997753279e-03
8.749589233e+02;-1.217486104e-03
8.751990967e+02;-6.255591288e-04
8.754393311e+02;-8.138995036e-04
8.756795044e+02;-1.950668229e-04
8.759196777e+02;-1.701789908e-03
8.761599121e+02;-8.946168236e-04
8.764000854e+02;-1.298203366e-03
8.766403198e+02;1.015692833e-03
8.768805542e+02;-5.986533943e-04
8.771207886e+02;-1.244391780e-03
8.773610229e+02;-1.190580311e-03
8.776013184e+02;-1.325109159e-03
8.778415527e+02;-1.459638006e-03
8.780818481e+02;-7.869937690e-04
8.783221436e+02;-2.697303426e-03
8.785624390e+02;-1.217486104e-03
8.788027344e+02;-1.513449475e-03
8.790430298e+02;-7.869937690e-04
8.792833252e+02;4.708509732e-05
8.795236206e+02;9.080697200e-04
8.797639771e+02;-4.641245177e-04
8.800043335e+02;-6.053797915e-05
8.802446899e+02;-7.869937690e-04
8.804850464e+02;-2.488783794e-04
8.807254028e+02;-1.997753279e-03
8.809657593e+02;1.547081774e-04
8.812061157e+02;-1.325109159e-03
8.814465332e+02;-3.295956703e-04
8.816868896e+02;-8.677110309e-04
8.819273071e+02;-7.869937690e-04
8.821677246e+02;-4.372187541e-04
8.824081421e+02;-1.647978323e-03
8.826485596e+02;-1.352014951e-03
8.828890381e+02;-9.215226164e-04
8.831294556e+02;-6.255591288e-04
8.833699341e+02;1.446185051e-03
